v0,v1,v2,v3
1.546654,-0.000072,1.546138,-0.000059
1.545178,-0.000043,1.544624,-0.000052
1.543477,-0.000062,1.542917,-0.000052
1.544247,-0.000056,1.543781,-0.000056
1.546662,-0.000065,1.546216,-0.000063
1.547397,-0.000068,1.546897,-0.000063
1.546117,-0.000057,1.545530,-0.000040
1.544201,-0.000072,1.543667,-0.000045
1.543541,-0.000053,1.543021,-0.000062
1.541892,-0.000078,1.541251,-0.000038
1.544619,-0.000078,1.544196,-0.000050
1.548672,-0.000057,1.548199,-0.000056
1.545562,-0.000059,1.544899,-0.000046
1.542486,-0.000042,1.541981,-0.000055
1.545506,-0.000056,1.545042,-0.000056
1.544885,-0.000060,1.544293,-0.000058
1.543418,-0.000067,1.542930,-0.000058
1.548823,-0.000058,1.548458,-0.000055
1.548479,-0.000050,1.547840,-0.000052
1.542527,-0.000059,1.541877,-0.000050
1.543418,-0.000042,1.542988,-0.000047
1.545598,-0.000068,1.545039,-0.000053
1.541708,-0.000058,1.541123,-0.000053
1.544284,-0.000042,1.543943,-0.000064
1.549399,-0.000062,1.548960,-0.000051
1.545017,-0.000064,1.544337,-0.000041
1.541877,-0.000070,1.541364,-0.000062
1.546011,-0.000084,1.545593,-0.000053
1.546138,-0.000067,1.545539,-0.000053
1.543552,-0.000053,1.543042,-0.000051
1.548061,-0.000061,1.547660,-0.000045
1.548219,-0.000042,1.547614,-0.000054
1.543334,-0.000056,1.542694,-0.000050
1.542917,-0.000071,1.542411,-0.000051
1.545336,-0.000074,1.544835,-0.000056
1.543588,-0.000071,1.542998,-0.000045
1.543650,-0.000060,1.543184,-0.000047
1.548174,-0.000050,1.547731,-0.000049
1.545978,-0.000064,1.545327,-0.000047
1.542255,-0.000083,1.541662,-0.000051
1.543337,-0.000040,1.542894,-0.000070
1.546431,-0.000058,1.545966,-0.000074
1.547232,-0.000063,1.546735,-0.000064
1.547087,-0.000044,1.546560,-0.000059
1.545575,-0.000065,1.544992,-0.000050
1.542904,-0.000057,1.542326,-0.000056
1.541589,-0.000070,1.541051,-0.000056
1.544197,-0.000066,1.543783,-0.000063
1.548083,-0.000055,1.547604,-0.000050
1.546094,-0.000083,1.545484,-0.000071
1.543794,-0.000070,1.543250,-0.000057
1.545322,-0.000049,1.544825,-0.000043
1.545272,-0.000063,1.544717,-0.000071
1.542952,-0.000068,1.542396,-0.000049
1.546325,-0.000076,1.545896,-0.000070
1.548991,-0.000068,1.548477,-0.000048
1.544852,-0.000054,1.544235,-0.000044
1.542974,-0.000065,1.542475,-0.000063
1.545266,-0.000072,1.544792,-0.000042
1.543639,-0.000048,1.543029,-0.000061
1.542692,-0.000051,1.542238,-0.000051
1.548429,-0.000071,1.548067,-0.000046
1.546063,-0.000058,1.545406,-0.000062
1.541226,-0.000064,1.540628,-0.000053
1.544249,-0.000067,1.543844,-0.000042
1.545784,-0.000067,1.545235,-0.000056
1.543709,-0.000073,1.543106,-0.000060
1.546432,-0.000054,1.546052,-0.000069
1.550149,-0.000062,1.549650,-0.000071
1.545120,-0.000057,1.544418,-0.000048
1.541998,-0.000048,1.541477,-0.000054
1.544363,-0.000063,1.543887,-0.000057
1.543707,-0.000054,1.543116,-0.000058
1.543927,-0.000059,1.543458,-0.000071
1.548451,-0.000059,1.548042,-0.000066
1.546000,-0.000065,1.545355,-0.000048
1.540675,-0.000068,1.540061,-0.000053
1.543362,-0.000057,1.542924,-0.000051
1.545845,-0.000064,1.545352,-0.000059
1.545745,-0.000055,1.545226,-0.000061
1.547153,-0.000054,1.546705,-0.000062
1.547109,-0.000068,1.546581,-0.000067
1.544174,-0.000065,1.543572,-0.000036
1.542952,-0.000049,1.542395,-0.000068
1.543933,-0.000077,1.543424,-0.000071
1.545133,-0.000070,1.544654,-0.000051
1.546516,-0.000061,1.546034,-0.000054
1.546398,-0.000093,1.545874,-0.000047
1.544520,-0.000068,1.543924,-0.000053
1.543449,-0.000065,1.542934,-0.000037
1.543017,-0.000064,1.542525,-0.000059
1.544341,-0.000054,1.543896,-0.000060
1.548629,-0.000054,1.548207,-0.000065
1.547405,-0.000066,1.546767,-0.000069
1.544322,-0.000065,1.543758,-0.000060
1.546004,-0.000076,1.545546,-0.000075
1.544907,-0.000080,1.544282,-0.000049
1.542177,-0.000051,1.541630,-0.000057
1.544942,-0.000073,1.544547,-0.000049
1.548482,-0.000058,1.547950,-0.000042
1.544181,-0.000043,1.543533,-0.000069
1.542447,-0.000059,1.541905,-0.000057
1.545105,-0.000072,1.544609,-0.000048
1.543029,-0.000076,1.542438,-0.000054
1.544350,-0.000055,1.543911,-0.000064
1.550286,-0.000083,1.549873,-0.000064
1.547887,-0.000078,1.547172,-0.000055
1.541582,-0.000038,1.540986,-0.000043
1.544510,-0.000062,1.544105,-0.000044
1.546471,-0.000064,1.545944,-0.000059
1.544168,-0.000061,1.543659,-0.000055
1.546401,-0.000073,1.546025,-0.000054
1.548250,-0.000062,1.547769,-0.000037
1.544401,-0.000063,1.543751,-0.000057
1.542079,-0.000055,1.541604,-0.000064
1.544687,-0.000058,1.544258,-0.000042
1.544454,-0.000067,1.543860,-0.000056
1.544687,-0.000063,1.544197,-0.000047
1.548409,-0.000058,1.547987,-0.000056
1.547689,-0.000054,1.547092,-0.000063
1.544076,-0.000065,1.543491,-0.000059
1.544371,-0.000060,1.543912,-0.000045
1.545847,-0.000049,1.545339,-0.000035
1.546633,-0.000076,1.546120,-0.000055
1.546271,-0.000063,1.545734,-0.000061
1.545837,-0.000056,1.545314,-0.000046
1.544935,-0.000081,1.544369,-0.000057
1.542265,-0.000054,1.541699,-0.000068
1.543227,-0.000062,1.542789,-0.000046
1.546152,-0.000072,1.545687,-0.000044
1.547807,-0.000053,1.547269,-0.000038
1.546434,-0.000061,1.545875,-0.000057
1.545793,-0.000056,1.545283,-0.000052
1.544917,-0.000053,1.544347,-0.000046
1.542445,-0.000061,1.541909,-0.000071
1.544764,-0.000074,1.544335,-0.000060
1.548999,-0.000069,1.548557,-0.000062
1.547112,-0.000044,1.546507,-0.000062
1.543142,-0.000045,1.542565,-0.000045
1.545495,-0.000060,1.545050,-0.000053
1.544292,-0.000060,1.543698,-0.000065
1.542049,-0.000062,1.541500,-0.000040
1.546650,-0.000059,1.546247,-0.000059
1.548183,-0.000072,1.547611,-0.000082
1.542834,-0.000063,1.542140,-0.000053
1.543108,-0.000043,1.542675,-0.000055
1.547219,-0.000071,1.546775,-0.000071
1.543928,-0.000069,1.543339,-0.000063
1.544963,-0.000063,1.544515,-0.000050
1.550130,-0.000081,1.549718,-0.000056
1.545725,-0.000058,1.545070,-0.000056
1.541011,-0.000037,1.540429,-0.000068
1.545134,-0.000077,1.544765,-0.000065
1.544500,-0.000066,1.543890,-0.000038
1.542170,-0.000050,1.541664,-0.000056
1.546658,-0.000074,1.546252,-0.000050
1.548238,-0.000056,1.547648,-0.000042
1.544176,-0.000061,1.543542,-0.000061
1.542675,-0.000070,1.542153,-0.000066
1.545413,-0.000073,1.544944,-0.000068
1.544489,-0.000063,1.543914,-0.000064
1.545961,-0.000061,1.545500,-0.000062
1.548693,-0.000063,1.548181,-0.000051
1.545959,-0.000062,1.545316,-0.000048
1.542465,-0.000066,1.541909,-0.000041
1.543082,-0.000061,1.542596,-0.000052
1.545984,-0.000057,1.545479,-0.000073
1.546284,-0.000063,1.545762,-0.000073
1.545820,-0.000079,1.545263,-0.000084
1.544316,-0.000059,1.543772,-0.000070
1.543589,-0.000063,1.543061,-0.000057
1.542934,-0.000061,1.542357,-0.000053
1.544234,-0.000068,1.543763,-0.000060
1.547683,-0.000062,1.547233,-0.000047
1.547963,-0.000049,1.547429,-0.000056
1.545875,-0.000065,1.545284,-0.000071
1.544813,-0.000057,1.544271,-0.000031
1.545142,-0.000084,1.544628,-0.000064
1.543260,-0.000055,1.542688,-0.000077
1.544160,-0.000058,1.543688,-0.000053
1.547664,-0.000090,1.547186,-0.000060
1.545350,-0.000057,1.544729,-0.000054
1.542707,-0.000064,1.542128,-0.000071
1.545381,-0.000071,1.544890,-0.000058
1.544551,-0.000074,1.543989,-0.000047
1.542654,-0.000058,1.542131,-0.000079
1.547260,-0.000071,1.546886,-0.000059
1.548136,-0.000085,1.547596,-0.000051
1.543502,-0.000049,1.542865,-0.000055
1.543500,-0.000072,1.543052,-0.000044
1.545671,-0.000057,1.545172,-0.000069
1.543874,-0.000062,1.543280,-0.000069
1.545828,-0.000082,1.545400,-0.000058
1.548979,-0.000044,1.548486,-0.000051
1.544172,-0.000057,1.543479,-0.000060
1.540954,-0.000072,1.540416,-0.000062
1.543395,-0.000083,1.542959,-0.000048
1.544823,-0.000062,1.544282,-0.000054
1.544763,-0.000053,1.544286,-0.000065
1.547436,-0.000074,1.546985,-0.000065
1.547100,-0.000060,1.546492,-0.000052
1.543607,-0.000059,1.543000,-0.000060
1.544001,-0.000059,1.543498,-0.000060
1.545709,-0.000050,1.545212,-0.000058
1.546367,-0.000056,1.545833,-0.000063
1.546353,-0.000061,1.545849,-0.000062
1.546682,-0.000054,1.546133,-0.000042
1.544231,-0.000060,1.543645,-0.000051
1.542748,-0.000049,1.542229,-0.000076
1.544013,-0.000058,1.543494,-0.000056
1.545572,-0.000063,1.545084,-0.000058
1.547615,-0.000049,1.547068,-0.000040
1.545716,-0.000063,1.545093,-0.000043
1.544021,-0.000061,1.543468,-0.000075
1.544874,-0.000046,1.544367,-0.000052
1.543744,-0.000032,1.543202,-0.000047
1.543780,-0.000065,1.543351,-0.000051
1.548583,-0.000074,1.548193,-0.000043
1.548988,-0.000049,1.548396,-0.000044
1.544691,-0.000063,1.544126,-0.000060
1.544416,-0.000062,1.543940,-0.000065
1.544295,-0.000056,1.543746,-0.000052
1.541506,-0.000058,1.540904,-0.000059
1.544715,-0.000058,1.544355,-0.000070
1.549869,-0.000079,1.549432,-0.000063
1.544466,-0.000069,1.543757,-0.000058
1.541519,-0.000046,1.540992,-0.000057
1.545110,-0.000069,1.544605,-0.000054
1.544376,-0.000056,1.543776,-0.000056
1.543866,-0.000058,1.543366,-0.000056
1.549043,-0.000083,1.548641,-0.000068
1.548106,-0.000059,1.547470,-0.000044
1.542011,-0.000049,1.541395,-0.000051
1.543763,-0.000074,1.543340,-0.000085
1.545904,-0.000078,1.545381,-0.000054
1.544245,-0.000046,1.543673,-0.000064
1.545489,-0.000072,1.545052,-0.000070
1.548648,-0.000075,1.548153,-0.000051
1.544184,-0.000058,1.543483,-0.000059
1.541084,-0.000088,1.540598,-0.000054
1.544498,-0.000068,1.544036,-0.000061
1.544626,-0.000049,1.544118,-0.000069
1.544843,-0.000053,1.544389,-0.000061
1.547877,-0.000062,1.547397,-0.000063
1.547971,-0.000063,1.547424,-0.000051
1.544332,-0.000042,1.543729,-0.000034
1.544006,-0.000047,1.543556,-0.000059
1.545534,-0.000062,1.545051,-0.000072
1.545751,-0.000043,1.545208,-0.000065
1.546493,-0.000053,1.546005,-0.000058
1.546712,-0.000075,1.546169,-0.000050
1.543824,-0.000065,1.543221,-0.000047
1.542293,-0.000052,1.541739,-0.000058
1.542980,-0.000060,1.542456,-0.000064
1.545120,-0.000079,1.544686,-0.000053
1.548070,-0.000058,1.547587,-0.000053
1.545762,-0.000056,1.545170,-0.000073
1.544289,-0.000061,1.543744,-0.000082
1.544256,-0.000066,1.543695,-0.000053
1.543063,-0.000052,1.542558,-0.000057
1.544681,-0.000049,1.544264,-0.000054
1.548952,-0.000082,1.548545,-0.000056
1.547812,-0.000059,1.547183,-0.000056
1.543667,-0.000068,1.543063,-0.000033
1.545142,-0.000049,1.544677,-0.000058
1.544010,-0.000049,1.543415,-0.000055
1.541597,-0.000074,1.541053,-0.000046
1.545300,-0.000057,1.544879,-0.000040
1.548037,-0.000063,1.547538,-0.000044
1.543679,-0.000059,1.543037,-0.000076
1.543109,-0.000074,1.542647,-0.000070
1.546069,-0.000055,1.545612,-0.000061
1.543628,-0.000060,1.543028,-0.000071
1.544467,-0.000067,1.544051,-0.000064
1.549213,-0.000060,1.548793,-0.000061
1.547606,-0.000070,1.546987,-0.000072
1.543669,-0.000061,1.543068,-0.000059
1.545104,-0.000062,1.544652,-0.000041
1.545784,-0.000055,1.545226,-0.000032
1.544239,-0.000064,1.543679,-0.000046
1.546563,-0.000072,1.546168,-0.000053
1.548402,-0.000071,1.547847,-0.000051
1.544358,-0.000071,1.543691,-0.000051
1.542272,-0.000069,1.541741,-0.000042
1.544022,-0.000064,1.543529,-0.000076
1.544327,-0.000051,1.543846,-0.000074
1.546229,-0.000064,1.545805,-0.000036
1.547500,-0.000064,1.546981,-0.000051
1.545855,-0.000052,1.545277,-0.000070
1.543979,-0.000056,1.543400,-0.000081
1.544329,-0.000056,1.543814,-0.000062
1.546547,-0.000056,1.546074,-0.000065
1.547126,-0.000053,1.546589,-0.000056
1.546859,-0.000061,1.546308,-0.000040
1.544628,-0.000061,1.544058,-0.000072
1.543918,-0.000061,1.543396,-0.000058
1.544556,-0.000061,1.544045,-0.000056
1.543013,-0.000047,1.542436,-0.000070
1.544966,-0.000086,1.544452,-0.000063
1.547294,-0.000054,1.546774,-0.000064
1.544803,-0.000031,1.544175,-0.000059
1.543750,-0.000076,1.543203,-0.000050
1.544844,-0.000056,1.544285,-0.000062
1.542961,-0.000065,1.542385,-0.000056
1.544358,-0.000072,1.543909,-0.000071
1.549437,-0.000069,1.548983,-0.000062
1.547931,-0.000063,1.547332,-0.000040
1.543229,-0.000059,1.542591,-0.000056
1.544525,-0.000074,1.544087,-0.000052
1.545050,-0.000051,1.544522,-0.000045
1.542451,-0.000041,1.541868,-0.000042
1.546373,-0.000067,1.545991,-0.000078
1.548188,-0.000063,1.547649,-0.000055
1.542601,-0.000060,1.541977,-0.000052
1.541956,-0.000078,1.541500,-0.000083
1.545377,-0.000061,1.544863,-0.000054
1.544014,-0.000047,1.543428,-0.000065
1.545088,-0.000057,1.544660,-0.000061
1.549184,-0.000055,1.548661,-0.000046
1.546051,-0.000052,1.545364,-0.000057
1.541948,-0.000083,1.541417,-0.000061
1.544331,-0.000070,1.543943,-0.000060
1.546569,-0.000044,1.546086,-0.000048
1.544537,-0.000067,1.543936,-0.000048
1.545957,-0.000059,1.545465,-0.000062
1.546895,-0.000068,1.546360,-0.000057
1.544101,-0.000069,1.543474,-0.000037
1.543138,-0.000042,1.542594,-0.000068
1.543555,-0.000059,1.543022,-0.000064
1.543983,-0.000059,1.543445,-0.000041
1.544970,-0.000042,1.544490,-0.000070
1.546319,-0.000065,1.545800,-0.000059
1.545313,-0.000052,1.544761,-0.000055
1.543255,-0.000058,1.542678,-0.000042
1.542778,-0.000055,1.542244,-0.000063
1.545942,-0.000033,1.545548,-0.000054
1.548919,-0.000075,1.548420,-0.000040
1.547366,-0.000058,1.546733,-0.000060
1.543798,-0.000051,1.543226,-0.000041
1.544249,-0.000056,1.543758,-0.000066
1.544126,-0.000063,1.543546,-0.000052
1.543229,-0.000087,1.542731,-0.000059
1.547314,-0.000048,1.546929,-0.000071
1.547064,-0.000055,1.546499,-0.000039
1.543462,-0.000071,1.542893,-0.000042
1.543724,-0.000071,1.543230,-0.000059
1.544596,-0.000059,1.544055,-0.000059
1.542469,-0.000058,1.541909,-0.000062
1.545013,-0.000054,1.544594,-0.000066
1.549276,-0.000041,1.548804,-0.000047
1.545394,-0.000075,1.544736,-0.000046
1.542370,-0.000066,1.541850,-0.000068
1.545425,-0.000063,1.544969,-0.000064
1.545816,-0.000063,1.545191,-0.000032
1.544537,-0.000065,1.544049,-0.000060
1.548411,-0.000072,1.548034,-0.000070
1.547313,-0.000035,1.546690,-0.000043
1.542679,-0.000065,1.542071,-0.000036
1.543126,-0.000073,1.542649,-0.000052
1.544639,-0.000031,1.544129,-0.000064
1.542875,-0.000050,1.542284,-0.000055
1.544898,-0.000068,1.544469,-0.000060
1.549662,-0.000053,1.549202,-0.000054
1.545245,-0.000056,1.544554,-0.000057
1.541320,-0.000064,1.540805,-0.000043
1.543602,-0.000070,1.543170,-0.000052
1.545475,-0.000069,1.544942,-0.000055
1.545890,-0.000058,1.545363,-0.000049
1.548184,-0.000066,1.547718,-0.000054
1.547019,-0.000053,1.546446,-0.000057
1.543326,-0.000067,1.542707,-0.000067
1.543871,-0.000074,1.543393,-0.000046
1.545260,-0.000047,1.544822,-0.000061
1.545901,-0.000054,1.545376,-0.000067
1.546027,-0.000065,1.545488,-0.000063
1.545857,-0.000050,1.545306,-0.000060
1.543423,-0.000057,1.542836,-0.000048
1.542441,-0.000070,1.541896,-0.000052
1.542415,-0.000044,1.541864,-0.000058
1.544101,-0.000071,1.543682,-0.000058
1.548526,-0.000071,1.548101,-0.000055
1.547015,-0.000065,1.546385,-0.000069
1.543824,-0.000057,1.543215,-0.000056
1.544745,-0.000054,1.544242,-0.000066
1.544630,-0.000074,1.544082,-0.000053
1.543802,-0.000042,1.543330,-0.000035
1.547836,-0.000077,1.547494,-0.000050
1.548648,-0.000070,1.548070,-0.000035
1.544187,-0.000054,1.543581,-0.000049
1.544229,-0.000071,1.543744,-0.000056
1.543387,-0.000052,1.542876,-0.000039
1.542247,-0.000054,1.541683,-0.000041
1.544487,-0.000072,1.544072,-0.000070
1.544989,-0.000058,1.544488,-0.000051
1.543387,-0.000052,1.542876,-0.000039
1.546813,-0.000066,1.546372,-0.000064
1.547394,-0.000049,1.546833,-0.000049
1.544001,-0.000051,1.543404,-0.000048
1.543289,-0.000067,1.542775,-0.000062
1.544029,-0.000061,1.543537,-0.000069
1.543914,-0.000065,1.543377,-0.000044
1.546533,-0.000057,1.546093,-0.000044
1.548151,-0.000063,1.547638,-0.000063
1.544006,-0.000064,1.543392,-0.000051
1.542511,-0.000063,1.541985,-0.000038
1.544038,-0.000094,1.543526,-0.000049
1.544489,-0.000058,1.543967,-0.000063
1.546081,-0.000039,1.545590,-0.000061
1.546903,-0.000061,1.546374,-0.000052
1.545563,-0.000072,1.544977,-0.000061
1.544073,-0.000067,1.543493,-0.000064
1.543442,-0.000047,1.542935,-0.000045
1.544436,-0.000081,1.543959,-0.000056
1.545490,-0.000075,1.545028,-0.000057
1.547754,-0.000048,1.547276,-0.000054
1.546091,-0.000050,1.545493,-0.000056
1.542931,-0.000063,1.542388,-0.000075
1.544084,-0.000074,1.543582,-0.000064
1.544005,-0.000055,1.543457,-0.000042
1.544773,-0.000056,1.544274,-0.000066
1.547506,-0.000065,1.547019,-0.000060
1.546710,-0.000051,1.546115,-0.000027
1.544118,-0.000055,1.543555,-0.000049
1.544554,-0.000064,1.544042,-0.000064
1.543443,-0.000051,1.542850,-0.000044
1.543101,-0.000072,1.542630,-0.000063
1.547012,-0.000063,1.546627,-0.000053
1.547738,-0.000042,1.547145,-0.000046
1.544352,-0.000064,1.543719,-0.000071
1.543549,-0.000054,1.543058,-0.000061
1.544063,-0.000058,1.543512,-0.000055
1.543907,-0.000068,1.543413,-0.000062
1.547224,-0.000071,1.546795,-0.000057
1.547901,-0.000064,1.547354,-0.000057
1.544176,-0.000048,1.543552,-0.000057
1.543427,-0.000060,1.542867,-0.000054
1.545338,-0.000060,1.544844,-0.000033
1.544433,-0.000052,1.543852,-0.000052
1.543922,-0.000053,1.543437,-0.000081
1.547179,-0.000046,1.546741,-0.000037
1.545715,-0.000055,1.545106,-0.000051
1.543499,-0.000060,1.542966,-0.000051
1.545064,-0.000050,1.544589,-0.000041
1.543735,-0.000067,1.543164,-0.000052
1.543646,-0.000059,1.543203,-0.000063
1.547619,-0.000060,1.547206,-0.000077
1.547235,-0.000072,1.546649,-0.000045
1.543352,-0.000063,1.542749,-0.000063
1.544047,-0.000061,1.543522,-0.000042
1.544903,-0.000050,1.544382,-0.000050
1.544126,-0.000063,1.543614,-0.000069
1.546333,-0.000069,1.545918,-0.000041
1.546952,-0.000058,1.546412,-0.000061
1.543979,-0.000057,1.543360,-0.000038
1.543343,-0.000064,1.542869,-0.000048
1.544795,-0.000062,1.544282,-0.000056
1.543883,-0.000063,1.543371,-0.000050
1.545588,-0.000056,1.545127,-0.000059
1.547703,-0.000051,1.547165,-0.000058
1.544633,-0.000076,1.544042,-0.000060
1.542315,-0.000057,1.541786,-0.000050
1.544035,-0.000053,1.543575,-0.000057
1.544973,-0.000063,1.544431,-0.000044
1.545234,-0.000072,1.544773,-0.000061
1.547798,-0.000072,1.547319,-0.000062
1.545037,-0.000050,1.544397,-0.000041
1.542887,-0.000061,1.542361,-0.000048
1.544620,-0.000061,1.544118,-0.000054
1.544145,-0.000078,1.543614,-0.000058
1.544597,-0.000068,1.544114,-0.000042
1.546784,-0.000059,1.546298,-0.000055
1.546687,-0.000066,1.546109,-0.000058
1.543804,-0.000040,1.543254,-0.000045
1.543307,-0.000055,1.542801,-0.000066
1.543413,-0.000066,1.542855,-0.000060
1.544556,-0.000066,1.544048,-0.000046
1.547159,-0.000058,1.546731,-0.000058
1.547467,-0.000056,1.546921,-0.000063
1.543712,-0.000075,1.543047,-0.000060
1.542166,-0.000068,1.541658,-0.000044
1.544062,-0.000073,1.543568,-0.000043
1.544885,-0.000070,1.544413,-0.000069
1.547104,-0.000057,1.546621,-0.000068
1.547270,-0.000050,1.546712,-0.000059
1.544296,-0.000062,1.543714,-0.000059
1.542708,-0.000074,1.542172,-0.000055
1.544244,-0.000063,1.543792,-0.000047
1.544106,-0.000070,1.543548,-0.000041
1.545004,-0.000053,1.544571,-0.000062
1.547899,-0.000070,1.547438,-0.000064
1.546052,-0.000072,1.545469,-0.000051
1.544003,-0.000047,1.543515,-0.000063
1.543964,-0.000074,1.543486,-0.000069
1.543468,-0.000056,1.542951,-0.000048
1.544704,-0.000058,1.544207,-0.000056
1.547941,-0.000063,1.547485,-0.000060
1.547071,-0.000046,1.546474,-0.000047
1.543621,-0.000063,1.543037,-0.000058
1.543192,-0.000066,1.542730,-0.000043
1.543964,-0.000049,1.543466,-0.000055
1.544050,-0.000065,1.543586,-0.000050
1.547136,-0.000077,1.546761,-0.000055
1.548182,-0.000048,1.547624,-0.000057
1.543522,-0.000072,1.542884,-0.000052
1.543012,-0.000076,1.542514,-0.000070
1.544094,-0.000048,1.543541,-0.000037
1.543354,-0.000059,1.542857,-0.000054
1.546648,-0.000069,1.546227,-0.000060
1.548780,-0.000058,1.548201,-0.000058
1.544660,-0.000054,1.544011,-0.000061
1.542794,-0.000062,1.542256,-0.000048
1.544444,-0.000053,1.543979,-0.000058
1.543863,-0.000049,1.543369,-0.000042
1.545041,-0.000055,1.544576,-0.000055
1.548338,-0.000058,1.547828,-0.000065
1.545714,-0.000067,1.545053,-0.000061
1.543256,-0.000049,1.542726,-0.000046
1.545223,-0.000039,1.544730,-0.000050
1.544467,-0.000055,1.543853,-0.000081
1.544031,-0.000043,1.543561,-0.000044
